"ID","VALUE","weighted_pixels","hectares","BPS_NAME","GROUPVEG","FRI_REPLAC","FRI_MIXED","FRI_SURFAC","FRI_ALLFIR","PRC_REPLAC","PRC_MIXED","PRC_SURFAC","FRG_NEW","R","G","B","RED","GREEN","BLUE"
"101800100201",906,853.869980914518,76.8482982823066,"Western Great Plains Floodplain Systems","Riparian",571,125,-9999,103,18,82,-9999,"III-B",102,153,205,0.4,0.6,0.803922
"101800100201",1144,1.99999995529652,0.179999995976686,"Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,255,190,1,1,0.745098
"101800100201",1146,1192.57997334376,107.332197600938,"Rocky Mountain Aspen Forest and Woodland","Hardwood",145,1732,844,116,79,7,14,"IV-B",255,255,115,1,1,0.45098
"101800100201",1149,7860.89982429519,707.480984186567,"Rocky Mountain Lodgepole Pine Forest","Conifer",152,-9999,640,123,81,-9999,19,"IV-B",128,251,26,0.501961,0.984314,0.101961
"101800100201",1150,509.329988615587,45.8396989754029,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",325,54,32,19,6,35,59,"I-C",190,210,255,0.745098,0.823529,1
"101800100201",1151,230.659994844347,20.7593995359912,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",202,144,153,54,27,38,35,"III-A",115,149,230,0.45098,0.584314,0.901961
"101800100201",1152,927.249979274347,83.4524981346913,"Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",505,159,24,20,4,13,83,"I-C",168,56,0,0.658824,0.219608,0
"101800100201",1153,905.239979766309,81.4715981789678,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",199,435,-9999,137,69,31,-9999,"IV-B",211,255,190,0.827451,1,0.745098
"101800100201",1154,11.2699997480959,1.01429997732863,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",199,435,-9999,137,69,31,-9999,"IV-B",56,168,0,0.219608,0.658824,0
"101800100201",1155,0.999999977648258,0.0899999979883432,"Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland","Conifer",499,202,-9999,144,29,71,-9999,"III-B",227,223,162,0.890196,0.87451,0.635294
"101800100201",1157,4662.05989579484,419.585390621535,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",78,73,126,29,37,40,23,"I-C",230,230,0,0.901961,0.901961,0
"101800100201",1161,4753.24989375658,427.792490438092,"Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,-9999,-9999,72,100,-9999,-9999,"IV-A",255,190,232,1,0.745098,0.909804
"101800100201",1163,61.5099986251444,5.53589987626299,"Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",73,210,-9999,54,74,26,-9999,"III-A",137,68,101,0.537255,0.266667,0.396078
"101800100201",1167,209.889995308593,18.8900995777734,"Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",368,-9999,11,11,3,-9999,97,"I-B",255,85,0,1,0.333333,0
"101800100201",1170,2825.34993684851,254.281494316366,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",49,-9999,-9999,49,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101800100201",1171,2.99999993294477,0.26999999396503,"Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",120,-9999,-9999,120,100,-9999,-9999,"IV-B",194,158,215,0.760784,0.619608,0.843137
"101800100201",1172,0.999999977648258,0.0899999979883432,"Inter-Mountain Basins Semi-Desert Grassland","Grassland",77,37,-9999,25,33,67,-9999,"I-C",185,174,211,0.72549,0.682353,0.827451
"101800100201",1176,2.99999993294477,0.26999999396503,"Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,-9999,21,10,52,-9999,48,"I-B",167,205,178,0.654902,0.803922,0.698039
"101800100201",1178,334.999992512167,30.149999326095,"Rocky Mountain Montane Riparian Systems","Riparian",270,-9999,79,61,23,-9999,77,"III-A",123,124,93,0.482353,0.486275,0.364706
"101800100201",1179,75.9999983012676,6.83999984711409,"Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",273,-9999,80,62,23,-9999,77,"III-A",49,165,167,0.192157,0.647059,0.654902
"101800100202",11,242.999994568527,21.8699995111674,"Open Water","Open Water",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",0,0,255,0,0,1
"101800100202",31,70.9999984130263,6.38999985717237,"Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",191,191,191,0.74902,0.74902,0.74902
"101800100202",879,266.35999404639,23.9723994641751,"Rocky Mountain Aspen Forest and Woodland","Hardwood",163,-9999,-9999,163,100,-9999,-9999,"IV-B",255,255,115,1,1,0.45098
"101800100202",881,620.659986127168,55.8593987514451,"Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",216,-9999,-9999,216,100,-9999,-9999,"V-A",102,205,171,0.4,0.803922,0.670588
"101800100202",883,1.30999997071922,0.11789999736473,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098,0.823529,1
"101800100202",884,100.66999774985,9.06029979748651,"Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",165,49,19,13,8,26,66,"I-B",168,56,0,0.658824,0.219608,0
"101800100202",889,70.9999984130263,6.38999985717237,"Inter-Mountain Basins Mat Saltbush Shrubland","Shrubland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",11,190,127,0.043137,0.745098,0.498039
"101800100202",890,19.9999995529652,1.79999995976686,"Wyoming Basins Dwarf Sagebrush Shrubland and Steppe","Shrubland",331,-9999,-9999,331,100,-9999,-9999,"V-A",132,140,200,0.517647,0.54902,0.784314
"101800100202",891,3450.68992287107,310.562093058396,"Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,-9999,-9999,72,100,-9999,-9999,"IV-A",255,190,232,1,0.745098,0.909804
"101800100202",892,47511.0989380442,4275.99890442397,"Inter-Mountain Basins Big Sagebrush Shrubland-Wyoming Big Sagebrush","Shrubland",98,-9999,-9999,98,100,-9999,-9999,"IV-A",255,163,180,1,0.639216,0.705882
"101800100202",894,713.919984042645,64.252798563838,"Rocky Mountain Lower Montane-Foothill Shrubland-No True Mountain Mahogany","Shrubland",89,-9999,-9999,89,100,-9999,-9999,"IV-A",137,68,101,0.537255,0.266667,0.396078
"101800100202",895,7.99999982118607,0.719999983906746,"Rocky Mountain Lower Montane-Foothill Shrubland-True Mountain Mahogany","Shrubland",106,-9999,-9999,106,100,-9999,-9999,"IV-B",137,25,135,0.537255,0.098039,0.529412
"101800100202",898,30289.4093229789,2726.0468390681,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",86,-9999,-9999,86,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101800100202",900,13.6399996951222,1.227599972561,"Inter-Mountain Basins Semi-Desert Grassland","Grassland",25,-9999,-9999,25,100,-9999,-9999,"II-C",185,174,211,0.72549,0.682353,0.827451
"101800100202",905,4713.99989463389,424.25999051705,"Rocky Mountain Montane Riparian Systems","Riparian",271,-9999,79,61,23,-9999,77,"III-A",123,124,93,0.482353,0.486275,0.364706
"101800100202",906,1486.09996678308,133.748997010477,"Western Great Plains Floodplain Systems","Riparian",571,125,-9999,103,18,82,-9999,"III-B",102,153,205,0.4,0.6,0.803922
"101800100202",1144,2.99999993294477,0.26999999396503,"Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,255,190,1,1,0.745098
"101800100202",1146,3471.809922399,312.46289301591,"Rocky Mountain Aspen Forest and Woodland","Hardwood",145,1732,844,116,79,7,14,"IV-B",255,255,115,1,1,0.45098
"101800100202",1149,35484.8292068522,3193.6346286167,"Rocky Mountain Lodgepole Pine Forest","Conifer",152,-9999,640,123,81,-9999,19,"IV-B",128,251,26,0.501961,0.984314,0.101961
"101800100202",1150,4245.43990510702,382.089591459632,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",325,54,32,19,6,35,59,"I-C",190,210,255,0.745098,0.823529,1
"101800100202",1151,217.209995144978,19.548899563048,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",202,144,153,54,27,38,35,"III-A",115,149,230,0.45098,0.584314,0.901961
"101800100202",1152,965.019978430122,86.851798058711,"Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",505,159,24,20,4,13,83,"I-C",168,56,0,0.658824,0.219608,0
"101800100202",1153,9496.79978772998,854.711980895698,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",199,435,-9999,137,69,31,-9999,"IV-B",211,255,190,0.827451,1,0.745098
"101800100202",1154,1280.79997137189,115.27199742347,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",199,435,-9999,137,69,31,-9999,"IV-B",56,168,0,0.219608,0.658824,0
"101800100202",1155,24.9999994412065,2.24999994970858,"Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland","Conifer",499,202,-9999,144,29,71,-9999,"III-B",227,223,162,0.890196,0.87451,0.635294
"101800100202",1157,12624.9097178113,1136.24187460301,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",78,73,126,29,37,40,23,"I-C",230,230,0,0.901961,0.901961,0
"101800100202",1160,1.84999995864928,0.166499996278435,"Rocky Mountain Alpine Dwarf-Shrubland","Shrubland",228,-9999,-9999,228,100,-9999,-9999,"V-A",19,118,92,0.07451,0.462745,0.360784
"101800100202",1161,19207.5695706774,1728.68126136096,"Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,-9999,-9999,72,100,-9999,-9999,"IV-A",255,190,232,1,0.745098,0.909804
"101800100202",1162,0.999999977648258,0.0899999979883432,"Inter-Mountain Basins Mixed Salt Desert Scrub","Shrubland",616,-9999,-9999,616,100,-9999,-9999,"V-B",245,202,122,0.960784,0.792157,0.478431
"101800100202",1163,461.489989684895,41.5340990716405,"Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",73,210,-9999,54,74,26,-9999,"III-A",137,68,101,0.537255,0.266667,0.396078
"101800100202",1167,2367.3499470856,213.061495237704,"Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",368,-9999,11,11,3,-9999,97,"I-B",255,85,0,1,0.333333,0
"101800100202",1170,5680.88987302221,511.280088571999,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",49,-9999,-9999,49,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101800100202",1171,0.999999977648258,0.0899999979883432,"Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",120,-9999,-9999,120,100,-9999,-9999,"IV-B",194,158,215,0.760784,0.619608,0.843137
"101800100202",1173,0.999999977648258,0.0899999979883432,"Rocky Mountain Alpine Fell-Field","Grassland",525,-9999,-9999,525,100,-9999,-9999,"V-B",130,130,130,0.509804,0.509804,0.509804
"101800100202",1175,41.5999990701675,3.74399991631508,"Rocky Mountain Subalpine-Montane Mesic Meadow","Grassland",40,161,-9999,32,80,20,-9999,"II-C",0,197,255,0,0.772549,1
"101800100202",1176,755.669983109459,68.0102984798513,"Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,-9999,21,10,52,-9999,48,"I-B",167,205,178,0.654902,0.803922,0.698039
"101800100202",1178,2398.83994638175,215.895595174357,"Rocky Mountain Montane Riparian Systems","Riparian",270,-9999,79,61,23,-9999,77,"III-A",123,124,93,0.482353,0.486275,0.364706
"101800100202",1179,1993.99995543063,179.459995988756,"Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",273,-9999,80,62,23,-9999,77,"III-A",49,165,167,0.192157,0.647059,0.654902
"101800100203",11,2242.99994986504,201.869995487854,"Open Water","Open Water",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",0,0,255,0,0,1
"101800100203",31,24.9999994412065,2.24999994970858,"Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",191,191,191,0.74902,0.74902,0.74902
"101800100203",878,16.3799996338785,1.47419996704906,"Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,255,190,1,1,0.745098
"101800100203",879,58.9999986812472,5.30999988131225,"Rocky Mountain Aspen Forest and Woodland","Hardwood",163,-9999,-9999,163,100,-9999,-9999,"IV-B",255,255,115,1,1,0.45098
"101800100203",881,164.919996313751,14.8427996682376,"Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",216,-9999,-9999,216,100,-9999,-9999,"V-A",102,205,171,0.4,0.803922,0.670588
"101800100203",882,15.3299996573478,1.3796999691613,"Rocky Mountain Lodgepole Pine Forest","Conifer",169,-9999,-9999,169,100,-9999,-9999,"IV-B",128,251,26,0.501961,0.984314,0.101961
"101800100203",883,7.99999982118607,0.719999983906746,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098,0.823529,1
"101800100203",884,8.99999979883432,0.809999981895089,"Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",165,49,19,13,8,26,66,"I-B",168,56,0,0.658824,0.219608,0
"101800100203",889,4605.33989706263,414.480590735637,"Inter-Mountain Basins Mat Saltbush Shrubland","Shrubland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",11,190,127,0.043137,0.745098,0.498039
"101800100203",891,6693.31985039264,602.398786535338,"Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,-9999,-9999,72,100,-9999,-9999,"IV-A",255,190,232,1,0.745098,0.909804
"101800100203",892,64443.8885595668,5799.94997036101,"Inter-Mountain Basins Big Sagebrush Shrubland-Wyoming Big Sagebrush","Shrubland",98,-9999,-9999,98,100,-9999,-9999,"IV-A",255,163,180,1,0.639216,0.705882
"101800100203",894,228.999994881451,20.6099995393306,"Rocky Mountain Lower Montane-Foothill Shrubland-No True Mountain Mahogany","Shrubland",89,-9999,-9999,89,100,-9999,-9999,"IV-A",137,68,101,0.537255,0.266667,0.396078
"101800100203",895,11.9999997317791,1.07999997586012,"Rocky Mountain Lower Montane-Foothill Shrubland-True Mountain Mahogany","Shrubland",106,-9999,-9999,106,100,-9999,-9999,"IV-B",137,25,135,0.537255,0.098039,0.529412
"101800100203",898,11714.4597381614,1054.30137643453,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",86,-9999,-9999,86,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101800100203",899,1977.08995580859,177.938096022774,"Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",448,-9999,-9999,448,100,-9999,-9999,"V-A",194,158,215,0.760784,0.619608,0.843137
"101800100203",900,47.9999989271164,4.31999990344048,"Inter-Mountain Basins Semi-Desert Grassland","Grassland",25,-9999,-9999,25,100,-9999,-9999,"II-C",185,174,211,0.72549,0.682353,0.827451
"101800100203",905,1635.99996343255,147.23999670893,"Rocky Mountain Montane Riparian Systems","Riparian",271,-9999,79,61,23,-9999,77,"III-A",123,124,93,0.482353,0.486275,0.364706
"101800100203",906,2850.04993629642,256.504494266678,"Western Great Plains Floodplain Systems","Riparian",571,125,-9999,103,18,82,-9999,"III-B",102,153,205,0.4,0.6,0.803922
"101800100203",1146,37.9999991506338,3.41999992355704,"Rocky Mountain Aspen Forest and Woodland","Hardwood",145,1732,844,116,79,7,14,"IV-B",255,255,115,1,1,0.45098
"101800100203",1149,1789.48996000178,161.05409640016,"Rocky Mountain Lodgepole Pine Forest","Conifer",152,-9999,640,123,81,-9999,19,"IV-B",128,251,26,0.501961,0.984314,0.101961
"101800100203",1150,1244.38997218572,111.995097496714,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",325,54,32,19,6,35,59,"I-C",190,210,255,0.745098,0.823529,1
"101800100203",1151,2.99999993294477,0.26999999396503,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",202,144,153,54,27,38,35,"III-A",115,149,230,0.45098,0.584314,0.901961
"101800100203",1152,1304.66997083835,117.420297375452,"Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",505,159,24,20,4,13,83,"I-C",168,56,0,0.658824,0.219608,0
"101800100203",1153,45.049998993054,4.05449990937486,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",199,435,-9999,137,69,31,-9999,"IV-B",211,255,190,0.827451,1,0.745098
"101800100203",1155,10.9999997541308,0.989999977871776,"Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland","Conifer",499,202,-9999,144,29,71,-9999,"III-B",227,223,162,0.890196,0.87451,0.635294
"101800100203",1157,559.589987492189,50.363098874297,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",78,73,126,29,37,40,23,"I-C",230,230,0,0.901961,0.901961,0
"101800100203",1161,3501.64992173202,315.148492955882,"Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,-9999,-9999,72,100,-9999,-9999,"IV-A",255,190,232,1,0.745098,0.909804
"101800100203",1163,30.4299993198365,2.73869993878528,"Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",73,210,-9999,54,74,26,-9999,"III-A",137,68,101,0.537255,0.266667,0.396078
"101800100203",1167,1583.97996459529,142.558196813576,"Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",368,-9999,11,11,3,-9999,97,"I-B",255,85,0,1,0.333333,0
"101800100203",1170,436.529990242794,39.2876991218515,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",49,-9999,-9999,49,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101800100203",1171,12.9899997096509,1.16909997386858,"Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",120,-9999,-9999,120,100,-9999,-9999,"IV-B",194,158,215,0.760784,0.619608,0.843137
"101800100203",1172,2.99999993294477,0.26999999396503,"Inter-Mountain Basins Semi-Desert Grassland","Grassland",77,37,-9999,25,33,67,-9999,"I-C",185,174,211,0.72549,0.682353,0.827451
"101800100203",1176,240.6299946215,21.656699515935,"Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,-9999,21,10,52,-9999,48,"I-B",167,205,178,0.654902,0.803922,0.698039
"101800100203",1178,278.15999378264,25.0343994404376,"Rocky Mountain Montane Riparian Systems","Riparian",270,-9999,79,61,23,-9999,77,"III-A",123,124,93,0.482353,0.486275,0.364706
"101800100204",11,1314.74997061305,118.327497355174,"Open Water","Open Water",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",0,0,255,0,0,1
"101800100204",31,198.199995569885,17.8379996012896,"Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",191,191,191,0.74902,0.74902,0.74902
"101800100204",878,7.87999982386827,0.709199984148145,"Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,255,190,1,1,0.745098
"101800100204",879,1140.98997449689,102.68909770472,"Rocky Mountain Aspen Forest and Woodland","Hardwood",163,-9999,-9999,163,100,-9999,-9999,"IV-B",255,255,115,1,1,0.45098
"101800100204",881,843.559981144965,75.9203983030468,"Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",216,-9999,-9999,216,100,-9999,-9999,"V-A",102,205,171,0.4,0.803922,0.670588
"101800100204",883,15.6899996493012,1.41209996843711,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098,0.823529,1
"101800100204",884,24.9999994412065,2.24999994970858,"Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",165,49,19,13,8,26,66,"I-B",168,56,0,0.658824,0.219608,0
"101800100204",885,276.189993826672,24.8570994444005,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",333,-9999,-9999,333,100,-9999,-9999,"V-A",211,255,190,0.827451,1,0.745098
"101800100204",888,472.099989447743,42.4889990502968,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Shrubland",229,78,-9999,58,25,75,-9999,"III-A",191,19,230,0.74902,0.07451,0.901961
"101800100204",889,3480.58992220275,313.253092998248,"Inter-Mountain Basins Mat Saltbush Shrubland","Shrubland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",11,190,127,0.043137,0.745098,0.498039
"101800100204",890,1754.51996078342,157.906796470508,"Wyoming Basins Dwarf Sagebrush Shrubland and Steppe","Shrubland",331,-9999,-9999,331,100,-9999,-9999,"V-A",132,140,200,0.517647,0.54902,0.784314
"101800100204",891,8384.849812584,754.63648313256,"Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,-9999,-9999,72,100,-9999,-9999,"IV-A",255,190,232,1,0.745098,0.909804
"101800100204",892,71619.1383991875,6445.72245592687,"Inter-Mountain Basins Big Sagebrush Shrubland-Wyoming Big Sagebrush","Shrubland",98,-9999,-9999,98,100,-9999,-9999,"IV-A",255,163,180,1,0.639216,0.705882
"101800100204",894,284.2999936454,25.586999428086,"Rocky Mountain Lower Montane-Foothill Shrubland-No True Mountain Mahogany","Shrubland",89,-9999,-9999,89,100,-9999,-9999,"IV-A",137,68,101,0.537255,0.266667,0.396078
"101800100204",895,17.9999995976686,1.61999996379018,"Rocky Mountain Lower Montane-Foothill Shrubland-True Mountain Mahogany","Shrubland",106,-9999,-9999,106,100,-9999,-9999,"IV-B",137,25,135,0.537255,0.098039,0.529412
"101800100204",898,26765.0994017534,2408.85894615781,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",86,-9999,-9999,86,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101800100204",899,4.99999988824129,0.449999989941716,"Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",448,-9999,-9999,448,100,-9999,-9999,"V-A",194,158,215,0.760784,0.619608,0.843137
"101800100204",900,25.3699994329363,2.28329994896427,"Inter-Mountain Basins Semi-Desert Grassland","Grassland",25,-9999,-9999,25,100,-9999,-9999,"II-C",185,174,211,0.72549,0.682353,0.827451
"101800100204",905,790.999982319772,71.1899984087795,"Rocky Mountain Montane Riparian Systems","Riparian",271,-9999,79,61,23,-9999,77,"III-A",123,124,93,0.482353,0.486275,0.364706
"101800100204",906,8717.33980515227,784.560582463704,"Western Great Plains Floodplain Systems","Riparian",571,125,-9999,103,18,82,-9999,"III-B",102,153,205,0.4,0.6,0.803922
"101800100204",907,1.01999997720122,0.0917999979481101,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland","Conifer",207,53,138,32,16,60,24,"I-C",214,112,0,0.839216,0.439216,0
"101800100204",1144,3.99999991059303,0.359999991953373,"Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,255,190,1,1,0.745098
"101800100204",1146,877.479980386794,78.9731982348114,"Rocky Mountain Aspen Forest and Woodland","Hardwood",145,1732,844,116,79,7,14,"IV-B",255,255,115,1,1,0.45098
"101800100204",1149,15224.7596597001,1370.22836937301,"Rocky Mountain Lodgepole Pine Forest","Conifer",152,-9999,640,123,81,-9999,19,"IV-B",128,251,26,0.501961,0.984314,0.101961
"101800100204",1150,361.689991915599,32.5520992724039,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",325,54,32,19,6,35,59,"I-C",190,210,255,0.745098,0.823529,1
"101800100204",1151,186.339995834976,16.7705996251479,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",202,144,153,54,27,38,35,"III-A",115,149,230,0.45098,0.584314,0.901961
"101800100204",1152,773.519982710481,69.6167984439433,"Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",505,159,24,20,4,13,83,"I-C",168,56,0,0.658824,0.219608,0
"101800100204",1153,996.089977735654,89.6480979962088,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",199,435,-9999,137,69,31,-9999,"IV-B",211,255,190,0.827451,1,0.745098
"101800100204",1154,29.8299993332475,2.68469993999228,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",199,435,-9999,137,69,31,-9999,"IV-B",56,168,0,0.219608,0.658824,0
"101800100204",1157,6539.87985382229,588.589186844006,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",78,73,126,29,37,40,23,"I-C",230,230,0,0.901961,0.901961,0
"101800100204",1161,2780.12993785925,250.211694407333,"Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,-9999,-9999,72,100,-9999,-9999,"IV-A",255,190,232,1,0.745098,0.909804
"101800100204",1163,75.9999983012676,6.83999984711409,"Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",73,210,-9999,54,74,26,-9999,"III-A",137,68,101,0.537255,0.266667,0.396078
"101800100204",1165,114.639997437596,10.3175997693837,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",50,171,-9999,39,77,23,-9999,"III-A",115,255,223,0.45098,1,0.87451
"101800100204",1167,556.109987569973,50.0498988812976,"Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",368,-9999,11,11,3,-9999,97,"I-B",255,85,0,1,0.333333,0
"101800100204",1170,5411.1398790516,487.002589114644,"Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",49,-9999,-9999,49,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745
"101800100204",1171,5.99999986588955,0.539999987930059,"Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",120,-9999,-9999,120,100,-9999,-9999,"IV-B",194,158,215,0.760784,0.619608,0.843137
"101800100204",1176,12.9999997094274,1.16999997384846,"Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,-9999,21,10,52,-9999,48,"I-B",167,205,178,0.654902,0.803922,0.698039
"101800100204",1178,308.999993093312,27.8099993783981,"Rocky Mountain Montane Riparian Systems","Riparian",270,-9999,79,61,23,-9999,77,"III-A",123,124,93,0.482353,0.486275,0.364706
"101800100204",1179,49.9999988824129,4.49999989941716,"Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",273,-9999,80,62,23,-9999,77,"III-A",49,165,167,0.192157,0.647059,0.654902
"101800100301",11,4.07999990880489,0.36719999179244,"Open Water","Open Water",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",0,0,255,0,0,1
"101800100301",31,0.249999994412065,0.0224999994970858,"Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",191,191,191,0.74902,0.74902,0.74902
"101800100301",879,7.26999983750284,0.654299985375255,"Rocky Mountain Aspen Forest and Woodland","Hardwood",163,-9999,-9999,163,100,-9999,-9999,"IV-B",255,255,115,1,1,0.45098
"101800100301",881,44.6099990028888,4.01489991025999,"Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",216,-9999,-9999,216,100,-9999,-9999,"V-A",102,205,171,0.4,0.803922,0.670588
